text,label
I booked uber but those drivers told that we are very far we won't come to pick you.up...they suggested me to cancel it and book it again...again the next driver told me the same... I will be simply charged due to cancellation... The company should check this... worst experience as I was in hurry...,1
"I used Uber for the first time this weekend in New Orleans from the Amtrac to the French Quarter....cost $68.85. Took the taxi on the way back and it was $17.00. Taxi driver was great ....Uber driver was snarky. Wish I had read the reviews before I signed up for Uber, but, I will never use it again.",1
Drivers alway are complaining about how the job sucks... i really don't care to hear about your problem. They tell you thier sad story so you will tip them i guess... i don't need a guilt trip with my ride. Get a different job if ypu don't like the one you have... and clean your car once in a while.,1
"i got a cab coming and saying he is an uber, later when we arrived he said that he is actually an uber taxi and i have to pay as it goes not to be cherged from account as normal uber. i said that i dont have money and i specifially asked him if he is an uber so i can use my paypal account and he said yes",1
"$20 dollars to get to my destination, $75 dollars for the same ride home!!!! Thanks for the price gouge Uber!!!! Almost crashed on the way there, creepy driver on the way from!!! Cab drivers telling you they're Uber trying to get you in there vehicles. Will never use this service again!!! First and last!!!!",1
App was showing me cab is 5 minutes away. By the time I come down from my building and reach my society gate. The cab was there but drive didn't allow me to seat. He said I have cancelled ur ride. He didn't even call me before canceling it. It was quite rude. Never expected such kind of experience with uber.,1
Hired uber to drive to Boston Garden for concert tonight. Driver shows up on time first time driver. Did not have a clue on how to get to Boston Garden. Could get another Uber but not on time. Ended up driving in ourselves . Will use a cab from now on. Can't rely on company that doesn't know what they are doing.,1
Charged me 13$ To get dropped off at airport Could not speak English dropped me off in a parking lot across from airport !! Took uber home from airport got charged 50.73. It's impossible to contact someon there. And it was my second mom English speaking cabbie. Who's car stunk like yellow cabs. Cabbies. Frustrated.,1
because they charged from my credit cart 3 times and i never can take money back. Uber taxi driver forced me to pay in the car. He said Uber will not charge but they charged two more times. I sent them my statement I am talking with them it is not working out. Do not use Uber because serial killer could drive you too,1
Tonight at 1 am while coming back from phoenix market city i put my phone on charging and forgot to take it...i called the cab driver after 15 mins asking for the phone and he started giving random excuses....i called the police as well and plan to file an fir tomorrow morning...his name is manjunath and his number is 8494844422,1
"requested for uber at 09:30am to reach office, it showed waiting of 8 minutes. Waited for ueber till 10:00am and then saw d tracker,the driver was nowhere near to my place. Called him and explained the directions ,,no response till 10:10am.. finally booked ola cab and reached my office. Will never book uber again..this was d second time..",1
"I had to catch a flight from delhi so I called uber to my location but I don't know where the driver reached and he didn't even called me to ask my location instead I had to call him back when he tooked so long ,since I was getting late for my flight so I need to cancel the booking. And now I need to pay the cancellation charge when it wasn't even my fault.",1
Filed with the police. (This company needs to check and make sure there employees are legit) I was using Uber for the first time and I thought I was in an Uber vehicle. (They had an uber sign in the window) The driver told me I could only use cash and he gave me a receipt from northside executive LLC $225 to go from The airport to a hotel 11 miles away. Be careful,1
"I traveled with the Uber Swift car (MH-14 FC 1375) at Hinjewadi,Pune Maharatstra. I am travelling at night time the driver is not driving car properly and always looking at the mirror. I change my place the he again adjust the mirror toward me. I have left the car in between. The driver was drank.... and talking in rude language. The Uber is not keeping good drivers.",1
I ordered an Uber and the driver picked up the wrong riders. I contacted Uber and received a notification that I would receive a refund and they never gave me my refund and no one has gotten back to me no matter how many times I have contacted them. They acknowledged that someone else took my ride but still didn't refund the money. Horrible customer service. Or lack there of.,1
"I was having my 18 yr old son picked up and the driver was texting and driving and I told him not to, cancelled my ride and now my account is disabled. It gets better, Im trying to resolve my issue and they are trying to tell me that the email on file doesnt match the one in their records. I only use the one email so Im not getting any help. So I have moved to Lyft!! Screw Uber!",1
Uber drivers need to retake their driving test because they can't can't drive. You guys get confused with directions too much. Uberpool rips off customers to make the most bang for there buck. I was literally late for work cuz we had to pick up some bozo in the opposite direction. And UberEats some B!@#$ ate my apple pie I ordered. Im not gonna go into details about that tho! Boycott Uber,1
Without a doubt the worst experience of my life with Internet based services. Drivers in NYC either can't follow directions or have difficulty conversing in English. I couldn't find a way to communicate my frustrations with Uber. The phone number posted goes to a fax machine or another digital line. I am a SF Bay Area resident and was shocked at my experience. Moving on to give Lyft a try.,1
I have been recently using uber cab in Prahalad nagar Ahmadabad. i have received bill amount through massage from uber cab service. The actual billing amount is Rs.49. but drivers did not agree to this amount is ok. he is taken Rs.104 from me. also driver was very rude and tourchable . i don't book uber taxi service in my entire life. So look into this and short out this issue on urgent basis.,1
"Terrible experience with Uber service today. The rider Roger, Chrysler 300, 7LHV109 accepted my ride request but never showed up and ignored my calls and text messages. My App showed he was sitting near a shopping plaza a mile away instead of picking me up. After 35 minutes in the heat, my cell phone died and I had to take a taxi. Terrible service! And Uber charged me money for its driver's failure!",1
"NEVER RIDE WITH UBER, on new years day me and Jess rode home with Uber, it is not the pricing that upset us, its the fact that the beyond rude driver hit my brothers car on the way down from my drive way. After contacting Uber with images of the damage and feedback of the experience they refuse to help us in any way. Never have i been in contact with such rude people, looks like I'm back with taxis.",1
"Too many times now an Uber driver has come to pick me up, discovered where I want to go, refused to take me, kicks me out of car and I still get billed five bucks from Uber. It's a fricking joke. Of course after a long series of emails Uber eventually gives me the five bucks back but continue to allow their drivers to rip people off. After all, UUber gets their cut so why take these drivers off the road.",1
"Visiting Canada but drivers can't speak English so theres an immediate communication barrier which is not good in a foreign country. The driver never looked for me; 2 minutes are up. I tried to cancel, then found him. He didn't take me but was billed anyway. 2 minutes is never enough time to identify a drivver. No signage on their cars.....terrible service. Beware. Bad business model. Take a taxi instead.",1
This Uber driver in the Arcadia CA area in a black Lexus license plates 7HLN158 instead of making a right turn on a right turn only lane almost hit my car and started honking at me flick me off so I took a pic of his plate then he followed me into a shopping center to verbally attack me and he did all this with passengers in his car be careful if you get him as a driver his an aggressive and dangers driver.,1
"All I can say is if you enjoy being yelled at, sword at, insulted, threatened, having advances made at you, spending 20 min to make 5 min trip because the driver has zero navigational skills, have to rebook your trip several times because drivers keep cancelling, being over charged and double charged then Uber is the ride company for you. I would rather freeze walking to work in -30C weather than get into another Uber.",1
Omg uber is the worse service ever. Expensive and now you have to pool with stranger .. The driver are rude !!! Evey week I have to go to doctor appointment to the same address and I have isssue with the driver finding the correct address because his gps show a different point of pick up .the worse part the driver cancel and I get charge for it BS ..soon uber will lose all his customer because the service is just awful.,1
I schefuled a pickup on Miami Beach waited much longer than was quoted on the map. The map kept changing time to a longer period. After a while I called the driver to see where he was and he said in Spanish that he didn't speak English. I canceled the trip and tried to schedule another and the price went from $16 to $43. I called Central taxi and had a car in 3 minutes for less money. I seriously doubt I'll use Uber again.,1
"I would never use UBER again. Driver was unprofessional he took wrong direction tried to drive me to other state. UBER charged me for that services I never used, I tried to contact them but no one returned my money back for that services I never used but they charged until i contacted to my credit card. I really disappointed and i would never use UBER again. I would suggest people to think twice if they need such a service.",1
My first ride with Uber went like this. The driver asked me what time my flight was. Naturally I wanted to get there early to check in beat the traffic and to make sure I would get through security on time. My Uber driver took that opportunity to drive around the suburbs to hike up the fare. so he could run into traffic. A 45 minute trip took 1.5 hours. I only made my flight because I sprinted through the airport. Uber sucks,1
"I'm a frequent uber user and I had no problems until this uber pool decided to introduce the short walk crap. I'm always having issues with the drivers, as I see an address and the driver sees another address. And a cancellation fee? Are you serious? There are many incompetent drivers out there so why do I have to pay $5 fee when they cancel? I'm saying bye to this service and I will make sure all my friends are aware of your games.",1
"I was late for my work and appointment because driver's cancelled it for no reason, my place is easy to find so I wondered why they kept cancelling my trip. I had cancelled many times...it's not funny anymore "" Uber"" . I am almost done with you ""uber"". This company Sucks! I've been nice to all your drivers even if sometimes some of the uber driver's stinks I was still polite towards him. Now I download Lyft and will try it. Thank-you Uber!!!",1
"Never seen before, the driver don't come for pick up and charged me 5 pound cancellation fee , I called for an other driver , the estate charge was 17 pound maximum, the driver confirm that it will be around 14 pound , they charged me 21 pound . I been charged for the same distance 16 pound to 17 pound with golden line . I tried to call them their's no number for those people. This company is really rubbish . I will never use it again. AVOID IT .",1
"Forgot car/house keys in the car. Attempted to contact driver twice a few hours after the incident, he hung up on me both times after I explained why I was calling. Sent an email to uber with no response. Called Uber- voice message saying best way to contact is through email (obviously not). Went to uber headquarters-absolutely no help. The guy in charge of lost and found there said that he was not allowed to contact the driver. What can you do?!?",1
I always had a good drive with the uber. But today morning I have my exam from 9. I call the uber driver before 35 mint so that I can reach early.. And he revived my call and told me he will reach within 5mint I waited for him for 20 mint and the driver didnot turned up and I literally missed my exam.. please select some professional driver or else it will be a great loss for the Uber company.. (+917636878824) this driver should need to learn a lesson.,1
"In Dallas for a visit with our son, who is a student at SMU. Great Uber ride to dinner, but return from dinner a nightmare. Had two Uber trips cancel and bill me for no show, while we were waiting and with no contact from driver. Will clearly contest no show charge - finally got home with an Uber direct ""off the record"" as she felt sorry for the problems we'd had. Am no longer the raving fan I was - and if it happens again will give uber up for Lyft or taxis",1
"We arrived at San Fransisco Airport and walked towards the taxi rank.We were approached by a taxi driver offering to take us to our hotel he did say he was a Uber driver ( I do not have an Uber account). I knew that the fare should be around $45. During the journey our driver was constantly on his mobile phone either texting or speaking to other drivers. Arriving at our hotel he charged us $95. I my opinion don't use them, i certainly will never use them again.",1
"worst service i had booked cab from kondapur to Chilkur Balaji temple,they accepted booking but when driver came and asked were to go when i said to Chilkur Balaji temple then the driver is not ready to come with us.he reply's they don't provide service out the city and i have to cancelled my cab and they charged me for cancellation charges also this is very disgusting thing i ever faced from uber when they don't provide service to the area.then how can they accept the booking",1
"I have had some terrible experiences with the uber cab drivers. They are terrible with directions and they are extremely arrogant. Once a driver asked me to get off the cab because he thought I gave the wrong pick up address. And in another instance, the driver shouted at me because I told him to take a specific route. I have had many such experiences and so have my family members.. If anyone faces an issue like this, please take them directly to the police station. I regret not doing that myself..",1
So I rode about a week or two ago and I had a few hour drive . Was already costing me enough and I was disrespected due to being trans and the driver stopped on the way never stopping the meter so I was charged extra . Wrote uber and they said they can't do nothing but say sorry and have an good day . Wrote in over and over and there just like again we can't give you credit or anything have an good day Useless and an waste of time Never suggesting them to anyone Worst company in the world Wouldn't recommend them to anyone,1
"I recently used Uber got to see the pic of the driver who was coming to get me and my friends, when the driver pulled up she had someone in the passanger seat with her there was 4 of us guys for this Uber ride, she told me she didn't know there was going to be 4 of us and said the passanger was her husband and told him he would have to go to the bar while she dropped us of since there was 4 of us and needed his space too and would be back for him, this made me feel really awkward and now ill take a taxi before calling Uber",1
"My granddaughter and I ordered an uber from santa monica beach pier . Three drivers cancelled and I was charged for the third one with them stating that the driver waited over 2 minutes for me. I was at the pickup point long before I ever contacted this driver. He evidently left and charged me with a cancellation fee and I followed the rules. Uber has shown to a very shadowy company from the get go. From now on, I will be a customer of Lyft! I have disputed this with the BBB, no response from uber so now I am making you aware.",1
"In suburban Tampa, we requested a car to Tampa International Airport. The driver, Lillie, was totally rude and incompetent. The vehicle had her own personal luggage in the back, so there was no room for ours. Her comment, in barely understandable English, was that we should have said the ride was to the airport. Duh. Apparently she did not know that Tampa International Airport is an actual airport. She slammed the door and yelled that we would have to call another Uber. If you need an Uber in Tampa, be sure you don't get Lillie.",1
"Uber is frud , uber driver charged double amount from me on 20/10/2017. I was traveling from Thane to vikroli. I checked amount was Rs 176. After dropping me he charged Rs. 470. About this problem I discussed through sms but no positive response from customer care. They are not even return my money. Driver create show on the road so I paid money. But customer care people are also frud people. They don't want to resolve the Issue My suggestion is don't go With uber. They don't even have contact number. They are cheaper and cheater",1
"After ordering out uber, we had waited quite awhile and could see on the App she continued to sit at the gas station down the road for 15 minutes. I called to ask her if she was still coming and she yelled at me ""I'm $#*!ing driving down the road to get your $#*!ing ass you $#*!"" after that I told her to cancel the drive because I did not want to ride with someone who was so rude and disrespectful. She needed up charging me anyways. I am not one to write reviews but this was the worst service/ person I have ever had to deal with.",1
"I have had several instances recently where I go to order and Uber tells me it's 2-3 minutes and then I confirm the order and it's 8-10 minutes (tech glitches). I have also had drivers who can't speak English and I must tell them where to go despite them having their map app on their phone available to them. Incompetent drivers and failing technology are not ingredients for a good user experience. When notified of their failings, Uber curtly replies that they work hard to provide the best user experience. Really, that's your best?",1
I was at the airport and figured I would try Uber ..first guy ..we went around in circles Trying to navigate the map.. I don't Know where I am at the airport they say you can contact the driver or text I couldn't Second driver same thing ..you would think one of them would call me they could see I was still standing lost ..never ever again at least real cab drivers call you and let you know where to go and where they can meet you.. I hope they do not charge Me doe those two cancelations that would be the icing on the cake.. Uber you suck Bigtime,1
"I ordered an Uber to get to an interview in Tempe and I live in Gilbert. I had the same Uber drive to and from the interview... David. On the ride there he charged me the normal amount. Then on the way back he charged me an extra 50$ for an ""accident"" in the car. There was no accident I was at an interview! I would love to know what I did. They make up accidents so that they can make more money. It is ridiculous. This is one of the worst company's to use. DO NOT USE THEM. Use lyft they are way more trustworthy and will not cheat you and take your money!",1
"I have a issue with one of my ride which I was wrongly charged. But Uber is not giving me such option where I can write about this or even ask about it. On 17th of jan., 2017 i booked a uber from besent nagar, Chennai to Hotel leela Palace, mrc nagar. First rate estate was showing approx INR 60 but receipt came of INR 130. Then i checked and found that driver started the meter from where he got that i request a cab and drop location was also wrong, he stopped the meter somewhere else after droped me at my location. My email id is tanwarvikas00@gmail.com",1
"I like the convenience of Uber, and have been a loyal customer for a long time. HOWEVER, when TWO of their drivers cancel on me within minutes, and then the PRICE GOES UP for the next one... I'm not a happy camper. I used to refer all of my friends to this service, especially the ones using Lyft.... Not any longer. $#*! this service, their drivers that were disrespectful on the phone with me... My business and my friends' business will go elsewhere. Thanks Uber, for your killings, lack of customer service, entitlement and garbage program. Byyyyyeeeeeeeeeeee.",1
"My wife had a foot operation and we used Uber in Miami against my wish, but the drivers had no training ie waiting for the passenger to get downstairs from their flat. We were over charged and Uber promised but we never got the refunds. The best option is to get a licensed cab where ever you may live, if you go to London ever, Uber cars are more expensive than black cabs in the rush hours and they don't know, even with GARMIN where they are going. PS ; Uber is valued in Billions on the stock market, because they get 15% of the cost of the ride worldwide everyday.",1
"So I used UBER last night... NEVER USE IT! I got dropped off by the first guy, before I could even put my seatbelt on (all of a sudden had to take his wife to work) So I call another Uber (gives me a 2.5 times rate.... with no information on what the heck the rate is, NO OTHER OPTION - that or no UBER, and every time you search another one.. the rate gets higher and higher....) I get home, there's no service.. I tip the guy decently in cash for getting me home finally Get inside, my wifi loads up UBER receipt $79!!!!!!! for a 15 minute ride........... NEVER AGAIN",1
"Worst customer service I have ever dealt with. I was charged an extra $100 for a ""cleaning fee"" 3 days after my trip with no notice. ONE HUNDRED DOLLARS. Are you serious uber?? Then the ""customer service rep"" sent me the picture our driver sent to them claiming his car was dirty and needed to pay to clean, was just his car mat with some dirt on. So I had to pay $100 extra dollars on top of the over priced fare for dirt he could have wiped off. When you drive groups of people all day and all night, your car will not be perfect. $#*! UBER I will never use them again.",1
"I wont ever use uber again, they are very unprofessional and high who ever the hell they want. just recently my friend used an uber to go to her boyfriends when she go in the uber her uber driver asked her if she wanted some water, she said yes. he grabbed some water from the front seat opening it for her. the next thing she knew he turned off the meter and told her it would be free of charge...... the end of the night she was in the hospital getting a rape test done that came back positive.... this uber driver date rape drugged her water and raped her. DONT USE UBER",1
"I have enjoyed Uber until 03/14/2016. Now I'm done. I'm at a Marriott in DC. Driver calls and asks where I am. I'm in front. He says no you're not. He realizes he is not at the front entrance and tells me to walk around back. I said no. He said then cancel the trip. I cancelled, rebooked, the same driver took the route! I cancelled again and took a taxi. Uber charged me $5 each for the cancellations. YOU CAN NOT CONTACT ANYONE WITH UBER. It was easy to get a credit, but not a refund. YOU STEAL MY MONEY AND GIVE ME A CREDIT! Never again Uber. I will never use Uber again.",1
Yesterday was the first and last time I use Uber. Our first driver kept asking us where to go even though he had his gps telling him where to go. Our second driver last night could not find us and kept telling me that I gave him a wrong address when in fact he too could not use gps as well. After 20 min of directing him to us we finally began the trip home. Again we had to direct him all the way because he could not read his gps. WOW! Then came the charge....more than double what we paid for the first ride. Nothing I hate more than having to pay someone to do their job. Good riddens to Uber!,1
"This happened in Washington DC, need to get to the airport. Uber driver arrives, sees me and my family, kids, then leaves inmediately, without even saying why. Uber then charges me a $5 cancelation, charges me!!!. I don't know what to do, really need to get to the airpost, so I request them again. Another driver arrives, and does exactly the same thing. Uber does exactly the same thing of course and charges me another $5. What is this?. On top of all that, no way to contact them, worst service I've seen in my entire life. Of course I am fighting them and I will get my money back one way or another. Stay away.",1
"Always have good experience with Uber but I think their quality is declining. I booked an Uber today. 1990 toyota camry, AC was not ON and didnt work. the seat had some kind of plastic cover which made the experience ever worst. wanted to keep bag in the trunk but the trunk was junk. The driver was irritating kept asking how long have you been in Chicago. He had phone in one hand and was driving with the other and kept missing the direction even though it was clear on his cell phone on he route we were taking. I will think twice before requesting an Uber because a Cab provides me with better experience then Uber",1
called for uber to take us to union station from American university section of DC. initial proposed charge was for $21 then just before pick up got message surge pricing in effect. without proposed charge. agreed since too late to reschedule with other company. pick up was at 9:47 am and there was little traffic. Charge was $55.82. Fee for larger vehicle to accommodate handicap from Regan airport on return was $34 without tip. A longer trip. Contacted uber which was difficult and no remorse whatsoever. Will never use uber again as no trtust factor at all. Car was mediocre at best. not a accompany to be trusted under any circumstances.,1
"Last nite i got a ride to the hospital.I have a bad leg,i can see hospital from my house.So i thought i would try uber this was my thrid ride i get a cab all the time he picker me up at my house.I guess he was in a bad mood that happens i understand that when we got there he charged me 7.00 my cab costs me 4.00 dollars i was robbed and when i went i was pissed i have been there 20 years and i told myy people you just lost a ton of buss every one was going to try it but not now and how do you know if my ride was 1 that got recorder for my free rides in the future. Not that i will ever use it again.You lost a lot of buss thanks captain tom 443 762 7273",1
"I've had countless issues with uber drivers claiming false cancellations, claiming to have picked me up when they hadn't, etc. Tonight a guy picked me up and immediately started hinting that I lived too far away. Mid way through the ride he finally concluded that I did,in fact, live too far away (he just wasn't familiar with the New York area at ALL- NO, Brooklyn isn't in Manhattan). He kicked me out of the car in the middle of the night in a bad neighborhood and cancelled the ride. I had to walk with my three heavy bags all the way home because of other issues with false cancellations and uber. Lyft isn't much better but fewer terrible experiences for sure.",1
"You can't pay cash on Uber, so you can't control how much they put on your card. A driverthat Uber seems to support is to not show your trip as ended. So. The driver picked up my girlfriend and dropped her at my house, both addresses were input in the App, but she got no receipt that day as the trip according to Uber wasn't ended until over 20 hours and 50 miles. I assume the driver defrauded us, or there was a glitch in their software, but after days of correspondence and sending a copy of the receipt, I still get the run-around. I fought for Uber to be allowed here in Miami as the cabs were horrible. Now the cabs are better, and I can avoid being scammed using Uber!",1
It has happened to me 3 times in a row that I had scheduled a ride and the drivers never showed up. One driver never showed up called me stating that he missed an exit both times I missed my flight to the airport. You guys have bunch of fags working for you guys can't tech on time Uber is not reliable at all because they are making so much money they don't care about their customers I submitted a complain last time no one responded me don't have any number that you can call they are just app based and have a horrible service! Driver name was NABIN driving TOYOTA VENZA plate# T694057C don't trust this driver charged me money and never gave it back. Very upset about this situation,1
Your drivers are Horrendous! one of your imature drivers was coming Down Delph lane near the TJs pub and he was not looking wear he was going I was coming on opposite street near the woodhouse garage and your driver bumped into my van and he drove of so I saw him at the traffic lights and he said he was in a hurry to the train station but he was going the totally opposite way it is hirrendous I hope you loos business and I know your company used to be around before you used to deal drugs and perv on school kids am I right to say you had a driver in the back with a school kid so you will not get my business at all p.s no one should go through what I have been through from no one.,1
"Uber drivers are not held to the same standards as cab drivers. They often cancel your ride and the company will put the charge onto your credit card. I have been trying to get 2 of those charges off of my card now for months with no resolution, having sent at least 8 emails to numerous individuals. It seems like you can never connect with the same person to solve your problem and there is absolutely no way to make contact by phone. I also tried to get an Uber out of the country and the guy just never showed. Another driver had no idea how to get to the airport that was 15 minutes away and took a route that took over an hour and I was almost late for my flight. Be wary travelers!",1
"I booked a taxi through UBER, he arrived within about 10 minutes. He drove past me and the on the app I seen him driving in circles. I tried calling him. Then he called me and said he could no longer do my journey and that I must press cancel on the app and order another one. Bare in mind this is on New Years Eve, a 23 year old girl alone, with no coat, visiting her sick mother in hospital. I cancelled it on the app as he advised as I could not be bothered arguing, and it charged me £4 for cancellation even though I did not want to cancel it, he said I had to! As they are ignoring my emails, my bank are recovering the funds. I would rather give the £4 to charity rather than these con-men!",1
"The pickup time on the Uber app fluctuated between 3 minutes to 10 then 18 minutes and back to 5 for over an hour. The Uber car never showed, neither did the cabs I called to pick me up from a retirement community in West Palm Beach two days after my father died. I missed my flight and now I'm worried Uber will charge my card or use it illegally since the app requires you to input your payment information into their system before the car pickup is authorized. At least the cabs I called don't have me locked into a financial trap. Definitely not a fan of a business taking my personal information without providing me a service. I selected a 1 for rating only because this site requires a rating but Uber gets a Zero from me.",1
