text,label
"For the second day in a raw,I got my food almost after one hour and 45 min.  *cold food *missing items *not even an apology for the delay  I will never never use them and will never recommend it to anyone.stay away.",1
"Placed an order at 4:58PM. From the app (specifically, the feature where you can see the driver enroute), it appears that the driver (Lisa(?)) picked up my food, and then drive to a local casino.  I hope she enjoyed it.",1
Food takes a long time to arrive. The driver was rude and sexist. I ordered delivery and yet the driver wanted me to go find him and pick up the food. He was very condescending and got angry when I couldn't understand him.,1
"A grubhub driver damaged my car in a parking lot the damage was slight, just annoying. But not as annoying as the completely helpless response from grubhub. If they run their operations in the same fashion, I would run the other way",1
The driver claims he tried to deliver but never called nor rang the doorbell. Grunhub only offered us to return our money with no other compensation. They reached out to the driver and no response. Im deleting my account and the app.,1
"the driver went by house according to map, then drove all over the town for an hour, still no food! I chatted and texted. they apologized, gave me 5.00 coupon but still no food another hour later.. I cancelled the order after two hours.",1
Never got my food - driver claimed he couldn't find me and lost cell service...I live off of a Main Street in CT. Will NEVER use them again. In waited hours and ended up with no food. I get so angry every time I see the commercial on TV.,1
"I ordered food. It didn't arrive. I called to ask about it. They said the driver left it at the front desk of my hotel. I went to look , it was on the counter and I saw no less than 3 people look inside to see what it was. #nomoregrubhub",1
I ordered my food at 7:00 and had to cancel my order at 9:10 because the driver had problems with his car? This is a restaurant literally 15 minutes away from my house. A restaurant I might add that had the food ready at 7:30. Screw Grubhub.,1
"GrubHub, please teach your ignorant drivers how to use a call box outside of an apartment building. Find the name & press call. It is not rocket science. It defeats the purpose of DELIVERY if you have to come outside & meet the driver! Ridiculous & Ignorant.",1
we ordered our food and it said that it would be an hour so after about an hour and a half we tried to contact the company and they said it would arrive in the next 20 minutes but it never came then they tried to get into contact with the driver and we were unable.,1
"If I could, I'd give a 0. They screw up the order every time. 3 of the times they cancelled my order after making me wait 2 hours and the 3rd time the driver that was assigned to my order REFUSED to deliver my order! Customer service did nothing but give me a ""sorry""",1
The driver somehow missed half of my order when picking up then wouldn't go pick up the rest and deliver it. Missed my lunch period and wasted a bunch of time trying to get it straightened out. The only thing they offered was a half refund. This is absolutely unacceptable.,1
"Our delivery person lacked the know-how to deliver anything regarding value. The timing was way off. Please know your business before you take someone's money. Also note, if mistakes were please own up and pay up to make things right. A negative reviews is more than 1000 adds.",1
"Driver never showed up with 72.00 worth of food. They play games on the phone so don't even think calling customer service. I was told no refund, but luckily, my bank is reversing  charges. Wish I read the reviews before I downloaded the app that I deleted. Don't believe the hype.",1
All I know is $37.19 was stolen out of my bank account. Grub Hub. The telephone number went to Mexico then I was transferred to Chicago? They say they will 'investigate'? They have all the info already!! Nothing gets done. They took money out of my bank account. Theft and Fraud-Hub.,1
"The idea behind GrubHub is great, but the company itself is a total joke. We have ordered for our office MANY times and almost every time the food is later than expected and the order is ALWAYS wrong. Then we we call they don't even fix the order so some employees are left with nothing to eat.",1
"So I placed an order through Grub Hub, the driver never gave my drink & told the person I was on the phone with that she did. So basically its the drivers word over yours. Plus they didn't want to come down into the building. Don't pay tip till you get it at your door, the drivers tend to be lazy and rude.",1
"My food was left on the doorstep unknowingly for 45 minutes until I contacted customer support. When I went out I saw that birds were in it! I contacted customer support and they gave me $10 off my next order... Never again ordering from this company or their sister companies (Seamless, Eat24). #BOYCOTTGRUBHUB",1
4 times in row I have had issues with my food NOT BEING DELIVERED. Support over the phone left me on hold for more than 22 minutes just to tell me they couldnt find a manager and they would try to assign another driver because the previous one couldnt be found. DO NOT USE GRUB HUB AT ALL. WORST. SERVICE. EVER.,1
"Driver was lost when he was 5 min away,he called me and ask directions barely spoke any English , it took him 20 min and he throw out food at doorman .I tipped 20% and delivery fee.The delivery person was completely jerk. I didnt want touch the food,poor customer service and I will  never order from them again.",1
"My restaurant use their delivery service and it is horrible, never on time at least 1/2 an hour late and if a customer didn't leave a tip it will take dispatch an extra hour to find a driver, they charge 30% for bad service something need to change or UBEREATS will reap all the benefits. I will no longer use them.",1
"I received an order and the food was spilled inside the bag uneatable, so I notified grubhub, should have gotten a full refund instead got a 10.00 voucher that I used the following day at a different restaurant  turns out that restaurant doesn't deliver so I got an 8.'' refund instead   will never use this scam again",1
Food is over two hours late and not even a call from the driver. I have been a loyal grubhub customer and use them often in the past. This is unaccectable to not even call. Have been on hold for 30 minutes with customer service. Have yet to speak to a live person. Online chat is busy as well. Very bad customer service experience.,1
"I asked for paper plates, napkins, utensils, to text just before arriving because I have to use a walker. To meet me at the side (kit.) door. She gave my food to a neighbor sending near the street and drove off, and stated she already had her tip from my CC from online payment. No paper plates, napkins. Will never use Grubhub again.",1
"Had an account with them to deliver for my restaurant. Drivers or rude, non professional looking and most can hardly speak English . I spoke with account advisor several times with no solution to the problems. Door Dash is a lot better, friendlier and drivers look professional. also cheaoper to do business with and cheaper for customers.",1
"Wrong orders, always missing food, horrible customer service, takes 2 hours to get your food. Basically dont use grub hub. It would be faster to walk and you'd get what you ordered. Switching to uber eats, if they suck then I will uber my ass to the resteraunt my damn self and make sure it gets done how I want and then uber home. Good lord.",1
Twice I have used this service.  Twice I never received my orders.  Both times I was charged for them.  The drivers were to have delivered to two different addresses.  How interesting that both times they could not locate the address.  So I was told they gave the food to homeless people on the street.   Grub Hub is a scam.  Do not use them.,1
"Just ordered from Grub Hub for the first time.  It was delivered on time (by a very rude driver).  When we contacted Grub Hub via chat, it took some time for them to respond but basically said they would just refund us for the food that wasn't delivered.  No offer to deliver what they missed.  Won't even refund the delivery fee and 20% tip!!",1
"We received our food TWO HOURS late. The driver did call and state she would be there a few minutes past order time, but showed up an entire HOUR after. The restaurant receipt shows that our food was done at 5:40 and the worker arrived at 7:45. Our food was all very cold, and our ""iced tea"" was watered down without a single piece of ice. Unacceptable.",1
"I orders 1.5 hours in advance, grubhub sent an email claiming that the order was on it's way. 10 minutes later I received a call from the restaurant saying that the food was getting cold. I talked to 2 representatives from grubhub who said that they would call the driver and call me back. Neither kne ever did.    Horrible service,  liars, dont count on them!",1
Driver forgot my drink and blamed the restaurant; she told me to go back online with grubhub to deal with it. But she still got to keep her 20% tip. Grubhub also tacked on an additional fee that was not made aware to me at the time of my selection and purchase. It took them 6 days to respond to my inquiry only to blame the restaurant. I'll stick with UberEats.,1
"Do not, I repeat do not use their delivery service. They are awful. I use them today and because the driver couldn't find me my order was cancelled. When I called customer service They apologized and gave me a credit of more than what I spent, only to force me to pay out of my pocket more money because I had to order more food than I needed. Just a total nightmare.",1
"i can see why gruhub has a LOT of 1 stars; i pre-ordered at 12:30 for $87 for delivery at 6:15 for a party i was hosting.  after 2nd call to GH, they sent to driver 'ready to pickup' at 7:05!!!!!!  i didn't get my order until nearly 2-1/2 hours later!! food was cold, shocker there.   Won't ever use them again!!  everyone at my party also had bad things to say about GH.",1
"I placed an order on GrubHub for lunch.  When it arrived I realized that half of my other was missing.  Before I could catch the driver he was gone.  I called GrubHub to have the rest of my order delivered but the driver was ""unable"" to return and my 2 year old wasn't getting his lunch.  They only offered a refund which is not what I wanted.  Will never use them again.",1
Ordered food at 7:50pm estimated delivery of 8:40pm which was long for a Denny's a mile away.  Food arrived at 9:45pm an hour later than estimate.  Food was ice cold.  Found out after driver sped off I was missing one of my appetizers from the order.  Reached out to customer service and they offered a $10 coupon for my next order.  As if I would use this service again...,1
"I received my food 1.5 hours after I ordered it. The restaurant is 1.5 miles away from my work. I would have gotten my food faster if I walked. Driver was not apologetic, and customer service on the phone (when I called to inquire where my food is) was not either. When there are so many excellent food delivery companies around, I can't believe I wasted my time with this one.",1
"I ordered food and something was not delivered correctly.  That would not bother me.  But spent an hour and a half trying to get GrubHub to correct the problem at the end of which (an hour and a half later) they told me they would contact the restaurant to see if it would refund my money.  The WORST CUSTOMER SERVICE ever.  Was told a manager would call me back,  Still waiting.",1
"Orders aren't filled in order of being received. Drivers can chose which orders they want to fill and which ones they don't. We ordered Taco Bell that is 5 minutes from our house and after 2 hours and 2 times calling the company with no success, we canceled our order. They said we won't get our money back for 3-5 days. That's crooked as heck! Terrible company! Terrible Service!",1
"I don't know how GrubHub stays in business considering how often the screw up orders. This last time I ordered the driver went to the wrong address so they canceled my order because of a difference in ""mileage."" Hope the driver enjoyed eating my food! Completely ridiculous company with some of the worst customer service I have ever experienced. I've been treated better at the DMV.",1
"I've given Grubhub every opportunity. In more than a dozen orders, they have never gotten it exactly right once. Late, lost drivers, wrong orders, orders canceled after I've waited 90 minutes. And their pathetic attempts to make up for their goofs are borderline insulting. I'm out. I've placed my last order. If you want food, correct and on time, go elsewhere. These guys are the worst.",1
"I left the driver perfect instructions on how to get into the gate and they had my correct address. I missed the phone call from the driver and they left. So because the driver can't use GPS or type in a gate code correctly - Grubhub ""couln't give me a refund"" and seemed to care less about what happened.  ""Grrrreat"" customer service Grubhub. The customer is never right must be your motto.",1
"Ordered lunch at 10:15.  Delivery was for 11:15, 11:25.  By 11:50 - nothing.  App said still being prepared.  Had to chat with customer service, they called restaurant, said another 10 minutes.  15 minutes later getting a call from a driver asking if I could come get it, no parking.  Are you kidding me?  For lunch, ordered hours earlier, couldn't deliver or update - terrible.  Avoid this service.",1
"My daughter and I were home sick yesterday. She is 16. She started feeling better in the afternoon and ordered food via grubhub. The delivery was made however he started asking her inappropriate questions ...., her age, why wasnt she in school?  Thank goodness I was home and could step in however when I called Grubhub they said the delivery was from the restaurant ....  be careful in ordering food!!!!!",1
"The first time I tried Grubhub I ordered almost $40 worth of food and was delivered a tiny appetizer despite the receipt in the bag being correct, and was refunded only half the cost of my order. The drivers call my phone confused and lost every time, despite the detailed delivery instructions I provide on the website, like they haven't read it or don't know how to. Don't waste your money with Grubhub.",1
"Tried to order a pizza through Grub Hub. We never got the pizza. They goofed up our phone number. They claimed the pizza was delivered when it wasnt, then when their customer service was called for resolution, they refused to give a refund. the only thing that they would offer, was 2 separate gift certificates that could not be used together. Absolutely and Utterly ridiculous. Will never use Grub Hub EVER again.",1
"Drivers don't read or follow explicit delivery instructions. I am wheelchair-bound, so delivery instructions are critical. If food is left at the wrong place, I can't get it. Repeatedly, this has happened. Rather than get the driver back here ASAP to correct the delivery mess-up, the best Customer Service could offer was store credit. This is not satisfactory customer service. I'll never use them again... and neither should you.",1
I have never been so angry about an online order ever. This is an awful site and terrible service all together. I ordered my food and it only came to my door steps two hours later. Also there was food spilt and the food was cold. The order was completely messed up they put in all the wrong things. Cannot believe how awful this experience was. I truly wish i had read the reviews beforehand because then i would've spent my $52 elsewhere,1
"Used them two times both times  Late, wrong items ordered and cold. A winning combination. Don't use them get off your butt and get it yourself. Grubhub doesnt care about the customers or they would give some training to there subs/ delivery boys & girls. Both times the deliveries were done with people that didnt speak English. If you need some help Grubhub  I could help I run a fortune 500 company. Both times i received refund how are they making $$$$",1
"They put all the cold and hot food in 1 bag, my salad, ketchup and ranch was warm and my hot food was cold. Got a message saying it was leaving the restaurant, and would be here at a certain time, came 30 mins after it was suppose to be here. So not the restaurants fault cause I called them and they said thats how Grubhub does it, they put Hot and Cold food in the same bag and others have complained it wasnt on time. Sucky delivery method. Should have picked it up.",1
"When you pay over 50 dollars you expect to  at least receive your food. If I am a driver and they hand me a small bag from IHOP My first thought would be "" There has to be more "". It would only be common sense.  I gave a 20 percent tip for this? I will never opt in for a tip until it is deserved from now on. It seems  the driver is only concerned about their next order and not the one they are currently on.  I would add a photo of the food except I never received it.",1
"If I could give a negative number I would. The restaurant we ordered from is 0.4 miles from our house.   The food was cold & took nearly 25 minutes to get here. The driver was so rude. She called & wouldn't even speak with me. She hung up on me. FYI, my name was on the credit card & the phone she called. My son was outside waiting for the delivery.  I called the 800 number to complain, he was a useful as a box of rocks in quarry.  I wouldn't ever recommend GrubHub to anyone I know.",1
"I placed a schedule delivery for 9:15pm around 7pm and my order my never picked up from the restaurant. I called Grub Hub customer service and they stated that 5 drivers rejected the order probably because I didnt put a tip on the order. I told them that I give cash as a tip. I was told that they will try and find another driver and its already 10pm, restaurant is closed. So basically Grub Hub had to cancel my order. There should be an option to choose cash a tip. Horrible service!",1
This service is probally the worst there is. I ordered food 4 miles from my house and took an hour and a half. The driver had it in his car for almost an hour. When I called to find out what was going on I was constantly put on hold. When I asked for a supervisor I was told I could leave my number and get a call back in 24 hours or wait on the line for 5-10 minutes to speak to one. When I did speak to one there was no apology and she did not follow through on her promise. I would suggest Uber eats.,1
Nothing but a headache! Placed the order which was said tone delivered 20-30 minutes later. Received 2 notices of delays without explanation. After an hour called the restaurant and food had been ready for over 30 minutes but no driver pick up. Grubhub tried to blame the restaurant on the 3 call and promised delivery within another 15 minutes. Desert was made 9o minutes from ordering and it was wrong plus drinks missing. First and last order with them. Don't use them; business model doesn't work. Money wasted.,1
"Order was extremely late, never got a call it was on its way. Order was wrong, and we didn't get what we wanted. Called to get it figured out. Took over an hour on the phone to get it straightened out. They agreed to send a driver out to get our new food! Hours went by and we never got any food. Called them up again and customer service didn't do $#*! for us, even the second time around!  Never going back, don't give this junky site your business, they don't deserve another penny of your money!  Sincerely,  Disappointed",1
"I placed an order for our firm at 9:37 a.m. for a noon delivery. The order was ready at the restaurant at 11:50 a.m. and waiting for the driver. At 11:15, the order was still ready at the restaurant and waiting for the driver. I called GrubHub and they called the driver. They said she was very rude to them and they were really sorry - she was leaving the restaurant right then. My order place at 9:37 a.m. for noon delivery, arrived at 12:30. Grub Hub offered a $10 coupon for $60 worth of food to arrive late and only warm.",1
"Three times I've tried this service and three times I've been disappointed (in two different states so I can't blame the area that we're in). Twice my order has been so late that it was cold, soggy, and inedible and ultimately refunded by GrubHub. The restaurants have all be fine to work with (one actually called to let me know that the order had been waiting on the driver so long the kitchen decided to remake it) but the delivery drivers and the customer service staff are useless. I won't be giving them a fourth chance.",1
We place an order through Grub Hub and after more than an hour late and many phone calls to the restaurant we learned that the food was ready a half hour before but the Grub Hub driver hadn't shown up and never did. When we called Grub Hub to find out what was going on they HUNG UP on us. In the end we went and picked up our own food at the restaurant. If I owned a restaurant I'd hire my own drivers and FIRE Grub Hub. We will NEVER order through Grub Hub again after this experience. It's true: it doesn't get any worse than this!,1
"I GrubHub drivers calling me and when I don't answer they just leave with my food. Or, they call and then when they get to my front porch they bang with their fist on my door and ring the doorbell repeatedly. All I get from GrubHub when I call to complain is that I should put something in special instructions. But, that never works because no one reads it, apparently. There's another service in my town, although they charge a lot for delivery. But GrubHub is not worth the aggravation. And, they treat their employees lousy as well.",1
"They tried to get me into it after they acquired eat24. I actually really liked eat24...Well, they don't deliver on time and many times they don't even deliver your food. I've had horrible experiences raging from food taking 4 hours to deliver from 4 blocks away from me, to restaurants that give me food poisoning, drivers delivering only part of my items, to food that never arrives (x3). Why do I keep using it? Because they have restaurants that don't get delivered by doordash or postmates. Lately, I've been wondering it its worth it",1
"I have been very sick this week so my husband used them an hour ago to get us food from Hooters so we wouldnt have to leave the house. It took over an hour to get our food. The food was cold , we were missing several items, and when we called grub hub back they told us that they would not go pick it back but refund the money. I called the restaurant and told the lady what I was missing. The lady informed me that she did in fact put those missing items in my bag. Not sure who is to blame but I will NEVER use this horrible company again",1
The delivery driver calls waits for 5 minutes and then drives away. He did not come to the door and that's what I was waiting for. Isn't that apart of their job? I tried calling back to get customer service and their just as worse. Saying there's no way to give me my money back nor can they get in contact with the driver that just left with my order. When I finally tell the guy let me speak to a manager he then offers me a refund. It took 20 mins on the phone just to get a refund and it's going to take 3-5 business days not including the weekend (it's a Friday),1
"I find it disturbing that I am a loyal Grubhub customer and waited from an order placed at 6:15pm-7:41pm and still never received it the driver told customer service they dropped my order off at the office... there is no office I live in a house which means they took it to another house In my neighborhood, I think that's very very unprofessional. I deserve something more than a refund I am a pregnant mother of 2 who is on bed rest and relied on Grubhub to follow through with my order. I honestly feel like the driver ate my order. Smh  On Dec 12, 2018, at 7:41 PM",1
We ordered fast food from Chick-Fil-A. The driver arrived a hour and a half late. Our food was ice cold. When I called the Grubhub customer service line to complain I was offered a credit. It was obviously a lie as it has not appeared. None of this was Chick-fil-A's fault. It was all the worst EVER Grubhub service from the driver to whoever answers their customer service line. What a ridiculous encounter for a fast food place!!! We haven't ordered since. I'm not sure we will. I'm starting to realize this company doesn't care about their customers only the almighty dollar.,1
"We ordered from a local restaurant and the delivery time was approx. 45 min. to 1 hr. After checking the email receipt and clicking on ""Track Order"" we discovered the delivery time had been pushed up to 1hr 45 min to 2 hrs. We called the restaurant and were told the order was ready, GrubHub had been notified but their driver had never shown up. We called GrubHub and found they hadn't a clue what the situation was so we canceled the order and ate something else.  At least they canceled and refunded quickly, they must have had a lot of practice. We will NEVER use GrubHub again.",1
"I waited 3 hours for my order. Support Services game me a coupon for ""next time"" like there will be one. When the delivery man got here he was trying to ask what my apartment was hung up on me as I was telling him. (Keep in mind the order already has my address and apartment number on it) It was a simple sub from a fire house subs 6 minute drive a few blocks away. They messed up my order I simply asked for no tomatoes on the extra comments section for the order. I was really sick I could barely walk yet alone go driving. I figured i'd try an ordering service HORRIBLE experience.",1
"I have had at least 7 incorrect orders, 5 deliveries of cold food, and 9 deliveries that were 45 minutes or more past the projected delivery time. The drivers are lazy thugs. They all wear bedroom slippers and act like they are doing you a favor. Twice they walked away before I had hold of the bag while they turned to walk away talking on their phone. Food hit the pavement. Get your ass off the couch (if you can) and DO NOT PAY THESE FOOLS. Hell, I live in the ATL and one of these MOFO's is up for murder right now for shooting an unarmed Customer. Check the news in ATL 12/2018. 4 real.",1
I well never order from GrubHub again I never got my order or a refund I spent $53 on food I never got we waited for about a hour and called them they said the food should be here any minute 30 minutes go by so we received a text message that or food was delivered at 815pm but we never got the food so we called them back and they put us on hold for about 15 minutes they come back on the phone and tell us the driver went home for the night and we could not get a refund because the driver called us 3 time's and was outside we never got or food and can't get or money back im so mad and will never use GrubHub again,1
"Place order at 10:30am for a 12:15pm delivery.  Tracker said order was delivered at 12:04.  It was not.  Checked with IHOP and they stated that the order was picked up at 12:02pm.  Spent 30 minutes on live chat - and got no answer as they ""were trying to locate the driver.""  Called Live customer service.  Another 10 minutes on the phone.  Unable to reach driver.  Asked for a refund!!! As a diabetic eating at scheduled times is critical.  Wasted my entire lunch break track food I never got.  My blood sugars dropped to 59.  A friend ran and got me a coke and gave me a banana That she had not eaten.  Let's see if they issue refund!",1
I have been ordering with grubhub for years all over the country for work and personal. Tonight I started  ordering dinner at 615pm and at 710 the delivery driver brought me someone elses little order and I was feeding my whole sick family after working all day. Called them asap and by the time they got the restaurant said it was too late cause restaurant was closing in 20. Refunded my pay and gave me credit. So. I ordered from another restaurant and 70 minutes later they cancelled my order and not only did they only give me a $5 credit but by 940pm all restaurants were closed and I couldtn even order pizza.. will never use them again,1
