text,label
"1. Allows Freelancers to log unauthorized hours and FORCE you to pay for work that you never asked for. 2. Allows those exact same Freelancers (who you have worked with for less than a single week) to leave you a one star review for pointing out their illegitimate logging of hours to steal your money. 3. Removes YOUR feedback on the thief Freelancer's account for pointing out they forcefully log work hours whether you ask for them or not, allowing them to continue their inexcusable theft. 4. Gives you a button to close your account, only to tell you ""Your account cannot be closed at this time."" Inexcusable performance from a company that directly participates in stealing your money. Completely inexcusable. Avoid this site completely, if you can.",1
"Hello Friends,  Here is a Hillary experienced with these fools. IT's a platform for Freelancers to compete Technically and Bid financially. They clearly respond that there are many people with same skills and wants to avoid compete. More over they do not understand simple english. They need sophesticated words of technology to use, Heavy weighted Technical Terms. Funny Part is people are selling approved accounts or paying money to get approved. This makes no sense of joining. This platform charges 20% first as Commission and later 10%. It's better to avoid as this site is promoted by a UNION of particular platform to Diminish rival software companies and dominating on a single platform. A good programmer will understand the above concept well. don't want to get drag legally.",1
"Freelancer, Malek A ,overcharged me for work that there is no way to check. Went on vacation in middle of job. Then when it came to testing his work took it offline and blackmailed me to only restore our server to test it if we pay full overcharged amount. Asked me to pay not on upwork but with bitcoin. Upwork customer support did nothing and took his side. The freelancer only had a couple of small jobs for little money, which were probably planted reviews. Got scammed but very dissappointed because upwork didn't do anything. Still lost a lot money that I paid directly through paypal because upwork won't ask back for money from freelancer. Never in my 70 years have I been treated so poorly by a company. See screenshot of my chat with customer support where they say they can't do anything.",1
"I see alot of poor reviews from freelancers, but everyone should know that the employers get screwed as well. From the perspective of the one providing the work, I have found that eLance playing field tilted WAY too far towards the freelancer. So much so that when the freelancer doesn't do the work, they get paid. On top of that, since I complained to eLance about the freelancer not doing the work and refused to pay, I seen to have a 500% increase in spam and viruses sent my way through email. How about that. Elance cannot continue sitting back and paying freelancers when there is no proof of work being completed except for a timesheet. I agree with the review that this is a VERY poorly run escrow company. They do nothing to ensure that a product is delivered and that the product is paid for.",1
"I just experienced the biggest nightmare of my life, working with an Upwork vendor. He's a 3D animator by the name of Sergey Petrukevich. He repeatedly tried to blackmail me for more money throughout the job. I kept Upwork in the loop during the project and afterward, asked them to sandbox him for good so he could not attempt to extort anyone else.They PUNISHED ME! Upwork obviously approves of their vendors holding clients to ransom for more money. It now all makes sense. The more a vendor robs a client of additional monies, the more Upwork gets paid. If you value your wallet and your sanity, avoid Upwork like the plague. For me, this was like fending off a rapist, reporting him to the police and then being thrown in prison for assaulting the person who tried to rape me. Yes, it was just about this bad.",1
"elance is a company of scammers Most of their contractors are scammers Indians Aman Aggarwal Expert in Databases and Server Administration: is a good example https://www.elance.com/s/aman-aggarwal-dba/ I worked with him and he just stole my money All his reviews are fake Notice the number of overall reviews of users who submitted the reviews 1 or 2 He delayed the project over 30 days and then disappeared I turned to elance to get refund But their response was: As there are no funds currently held in Escrow and the last payment released from Escrow was more than 30 days ago, the job does not qualify for a Dispute Assistance call or arbitration through Elance. We can not issue a refund without the freelancer's consent. I told them that the work was not performed There is no response from them! elance = scam, aman619aggarwal = Indians scammers Fraud Scam company !",1
"I had a skirt that I wanted a pattern for.elance has pattern makers so I thought this is perfect. Submitted a photo and got a reply and hired this guy who I will name later.in reading his resume it states in printable format,so I ask for PDF format.maybe I do not know the ins and outs of pattern making but I knew what I wanted.so once it was finished he sent and I could not get it to print in any PDF.tried for days,finally frustrated told him this is not what I paid for I needed to print it out.but evidently printing on a4 copy paper cost more money,now I'm mad.not willing to pay more.so he sent me the measurements and for about a week I tried to make the pattern by his measurements,only to finally get it sewed together and it was not right.completely different skirt.wasted my time and money here.do not buy from pattern maker unless you know the ins and outs of pattern making.never again!",1
"This website is absolutely awful. I must admit the way they set it up isn't bad.It is easy to navigate, but holy crap the freelancers on this website are terrible. I have only done one project on this website and it was a disaster. I asked the first guy I hired to make a cartoon Donald Trump. I thought the design was great until I found out he took the image straight off google images. Then I asked to make a cartoon Hillary Clinton and he absolutely butchered that. It took him for times to actually make the revision I asked for then when I asked to add something he wouldn't do it because he said his design looks more professional. So I fired him. Next I hired someone for the same project and it took 4 days to get any kind of update from him. My work was still not complete. 3 days later still no design. And to top things off the website goes down for at least 2-3 days a week... THIS WEBSITE SUCKS!",1
"Has to be the worst, most incompetent, scamming company in the history of scamming companies. The Freelancer I hired was obviously working on other things while supposedly working on my site and yet Upwork would still not refund any of my money. Even though there are clear screenshots of him working on things other than my site, and it took him 6 hours, over a 1 week period to do 30 minutes worth of work, in such a shoddy manner that it had to be redone, they still refused to refund me anything. On top of that they accused me of trying to pay the person offline, without any evidence whatsoever. The other freelancer I was working with at the same time was a bit better, but I have to say, if you ever hire someone to work on your site, never pay them by the hour. Always insist on a flat fee with a guarantee of what will be done and insist on a set refund if it isn't and pay as they go with strict milestones. such a ripoff!",1
"Well, I have to say I have not been having good luck with freelancers. I posted a project on upwork.com and shortly after that I received an upbeat message from upwork.com saying ""XXXXX is a great fit for your job."" I had a quick look at the resume of XXXX and his experience looked great, hired him on the spot. Well since he had such a great reference from upwork I gave him the benefit of the doubt and let him bill a couple weeks of work without checking into it in much detail. Well $1100 later and none of the work is done. Reviewing his work log he was spending time looking for other freelancer jobs, browsing the net, not one screen of coding the features I was asking for. I cancelled the project immediately and wrote to upwork to check into it. They shrugged and said its been too long, I should have complained 'within the work week' which is four days. Lesson learned: Don't give upwork.com the benefit of the doubt with their suggestions, even if the candidate looks good there are scammers operating on their site.",1
"I recently signed up at Upwork and had my first project which took me about 1 day of work. All seemed to be perfectly normal. I completed the project the client approved payment and then suddenly my account was blocked. After reaching out to the Customer Service, they informed me that I had to verify several details. Which I did, then they asked if I could reach out to my client as there was a problem they could not explain. I reached out to the client and didnt get an answer. Then I mailed Upwork during a period of 2 months several times, I hardly got any response, sometimes it took over a week to get a respond from Upwork. Today I received the message (see screenshot attached) that because my client was fraudulent they won't be paying me for my completed work. It has been a terrible experience working with this company. There CS is rude, unprofessional takes ages to respond and the worst: they won't pay me for my completed work. I strongly advice to not work with Upwork if you don't want to lose your money. This company is a mess!",1
"I got lucky the 1st 2 people I hired so I was not expecting any problems. 2 of the next 4 people I hired were blatant scams who just ran the meter over night and did not provide anything like what I asked for. I tried to freeze the payment but because they had a work diary, easily faked, Upwork sided with them. They have also failed to correct any technical issues like rooms that won't close and blocked people who can still message me. What I find most interesting is that I gave up and closed my case threads almost 30 days ago. Yet there is always recent activity on them even though there is no messages or any views by me. I notice the most recent one, closed about 24 days ago, was viewed about 15 minutes ago. It must be a source of never ending entertainment for them to still be looking at it after all this time. They are to stupid to realize they have just seriously cost themselves much of my future business. I am only dealing with the current people I am happy with and not even going to be doing any new projects through that site. Hope it was worth it for the bit they did get.",1
"I had hired a freelancer through upwork to design retail packaging for my product. I followed all the steps required through upwork, including a well-written contract with all the specifics. I paid the first payment in advance as I was asked by the freelancer. The freelancer failed to communicate after that and extracted the second payment out of escrow. When I lodged a complaint about it, I kept getting poor responses focused on giving me excuses on why and how they cannot get a hold of the freelancer and long cumbersome details on what an 'escrow' means etc. My point was that I essentially paid for a a product that I did not receive and the entire point of going through a company such as Upwork is that in such cases they can be the mediator. After a few weeks of writing long emails, I gave up. I kept being passed from one person to another and eventually was spending more in time dealing with the inefficient customer service at upwork rather than my business. It may be a good portal to find cheap skills but it is a high risk model due to its poor management. I would suggest to try one of the other websites, with better customer service.",1
"Beware of Elance - Use at your own risk. I have contracted developers from Elance which have pulled out midway through leaving me with an unfinished build and partial source codes. After filing a dispute with Elance the developer agreed to return a portion of the funds paid to him. That developer never returned the funds and removed his company and himself from Elance. When i asked Elance for assistance i was told that they could only provide me with his contact info and i could persue this matter outside of Elance. So lets review - a developer promoted on their webpage - quits the job and agrees to refund me - instead he closes shop, runs and the organization promoting him, collecting their job fees along with developers payment tells me to persue him outside of them. Elance is designed to bring foreign developers (mine from India) to American entrepreneurs. They wash their hands of the matter providing zero assistance. So now I must hire a lawyer from india (on my own) to retrieve my funds. I never the job completed, lost money and must chase this developer. SAVE YOURSELF THE AGGRAVATION, HEADACHE AND LOST FUND. STAY FAR AWAY FAR FAR AWAY FROM ELANCE.",1
"Upwork claims ""clients don't pay until they receive the work and are satisfied with it."". But not at any juncture did they support this claim - I didn't even receive the work from the freelancer much less get an opportunity to determine satisfaction. And yet at no time after I placed my funds into the escrow account was I able to retrieve them nor would Upwork return them to me. The freelancer breached contract, did not deliver any of the work, burned 3 months of my time, still demanded payment and Upwork SUPPORTED THEIR DEMAND. The freelancer's admission of failure to complete AND refusal to continue were captured via instant message within the Upwork site. And still Upwork would not return my funds. I am the only person in the equation who adhered to their user agreement. The only way I got my money back was via a dispute through PayPal as that was my original form of payment, and even that took 45 days. Thank you PayPal. Upwork is clearly just a tech startup looking to build up an illusion of a viable company boasting a large user base so they can sell and disband. Investors beware: do not fall for it. Upwork is a fancy front end with zero substance to back anything up.",1
"I bid on several jobs and got none. Then I built my own website and hired someone to promote it. They said they would give my site backlinks. I later found out paying for backlinks was discouraged by Google. Was the five star rated freelancer so stupid that he did not know? So even five star freelancers are not helpful enough to give ANY positive return on investment. I am sure all clients would agree, upwork promotes fraudulent behavior in freelancers, for example it helps a freelancer to do a ""course"" or buy a review (which upwork does not do enough to prevent) or listen to some ""expert"" freelancer who is so incapable that his business relies on upwork to succeed. On top of that, you lose 20% of what you pay as upwork's commission fee, so if you pay $1000,you are actually paying the freelancer $800. This is a waste of money as I found out the hard way, and many freelancers indulge in black hat practices that will lower your site's rankings. Even upwork tests have been asking the same questions for years..there are many sites which give the questions and answers of upwork tests and freelancers use these to pass tests. People who are defending upwork obviously benefit a lot from all this, like Danny Margulies who has a private forum dedicated to succeeding on upwork,and people who regularly write mere words for $125 an hour. Stay away, and stay safe.",1
"I hired a Brainstorm Force in India who was dishonest with me and deceived me. I hired them to help me gain internet presence and rank higher on search engines but I found out that during the time I hired them, I was never listed with any search engines. No one could find me! I didn't pay this freelancer to have no one find me on the internet!! I couldn't believe it. I have proof that I was deceived by this freelancer and had to hire another company outside of Elance to fix this issue which is a big deal. I called Elance and tried to get my money back but their process for refunding my money after funds are released through escrow is nonexistent. Basically, you won't get your money back even if a freelancer deceived you and it was fraud! Even requesting for a refund after a job is closed is pretty much 0%. It is up to the freelancer to refund my money and I'm 100% sure they will not refund my money. Elance has no process for dealing with fraud after escrow is released and since I didn't know much about search engine optimization, I believed the freelancing company I hired. I believed they were doing their job to help me succeed and gain internet visibility. BIG MISTAKE ON MY PART. I'm just sorry I hired this freelancer and I'm even more sorry that I went through Elance. I just want to get my hard earned money back. Is there anything I can do to get my money back?",1
